song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
7hWdkUgWdsd6eapS7Z4ljI,0.054,0.629,59.941,0.0425,0.94,0.972,0.331,123000,-23.468,0.184,0,2
0CnRtwcwssfvJL9jbKoZbh,0.507,0.147,122.022,0.0465,0.0348,0.763,0.678,80656,-17.376,0.88,0,0
190Durg2UzRHYp5ELvNgSg,0.184,0.208,81.02,0.0326,0.976,0.792,0.468,154074,-22.368,0.0359,1,5
5u1KRYE3ZoItnSmI3Tkkmp,0.33,0.0708,99.985,0.0295,0.811,0.308,0.567,126600,-19.539,0.199,0,4
09ZbshSClxy09QlMwR1j2s,0.109,0.155,89.995,0.0413,0.165,0.404,0.694,64000,-22.68,0.443,1,7
7Hsa3ZnMVmI7q2NtHaQEzL,0.189,0.14,76.984,0.0897,0.995,0.897,0.812,25852,-24.633,0.0,1,4
6kk5sXo2LCjxpnxAiuiYdN,0.245,0.107,198.026,0.0334,0.919,0.841,0.482,60000,-20.932,0.574,1,11
1Q74JpoFcF2jI5jb1I4mjk,0.0884,0.163,119.94,0.0578,0.745,0.986,0.74,84000,-19.733,0.695,1,10
3oYAfl6XVyVUAb4MkwQbC1,0.052,0.0935,97.992,0.0454,0.991,0.936,0.425,64286,-19.69,0.609,0,0
2XuWUj4mOdhcI95p1TMWTq,0.0984,0.117,71.606,0.0363,0.497,0.974,0.248,99583,-26.232,0.151,1,2
0I0o09YwcALmk8CEckbNAL,0.0451,0.0519,92.978,0.147,0.992,0.941,0.601,56290,-29.703,0.934,0,9
4HTHViM6RkPVxDjqkDuduG,0.366,0.0769,145.989,0.234,0.62,0.87,0.724,65753,-17.196,0.783,1,5
6QDcYUKMXrwd43sZnp9wzW,0.00532,0.0813,99.974,0.118,0.873,0.719,0.881,43200,-26.762,0.481,1,9
4NRdeFeU2NUG9p9gRxZ5Q6,0.212,0.134,104.016,0.0383,0.502,0.0328,0.574,74423,-20.275,0.586,1,2
0iQ9aK8DjsJyt7keTC0JHI,0.0607,0.0547,91.985,0.113,0.966,0,0.923,41240,-19.852,0.918,1,2
2v4luyQhTIVIhKLFvEg8xW,0.208,0.135,121.307,0.102,2.49e-05,0.949,0.744,15868,-22.133,0.774,1,0
1tzTcYBN7CgD1kgijBgYCV,0.406,0.25,94.994,0.0452,0.0614,0.866,0.615,63158,-14.002,0.736,0,2
58G029qBOw8UVr5RxsuyZ1,0.439,0.0714,126.995,0.195,0.053,0.934,0.696,64252,-18.577,0.971,1,0
0TWy7CrGlcMQhEweicHE8d,0.333,0.51,144.163,0.0336,0.000735,0.00181,0.363,62500,-16.207,0.727,1,5
4ByR4a8NS0WDoUvdsfmK0v,0.581,0.101,119.879,0.0587,2.5e-05,0.939,0.322,61033,-15.092,0.621,1,1
3P5txZcTEE88T3uf2YwCgb,0.638,0.673,129.732,0.0906,0.563,0.0233,0.668,254903,-8.942,0.331,0,0
1wrT33b6HuKlpk9ziscEUY,0.796,0.358,123.229,0.0407,0.0137,0.000115,0.641,283493,-8.56,0.727,0,2
2JXnsuFhfVgLHPL1mp3xdW,0.127,0.135,76.802,0.0482,0.808,0,0.561,223573,-12.434,0.199,1,7
2byu6eeLWaBq88ZtusqU4V,0.492,0.11,88.717,0.47,0.173,0,0.789,142377,-6.962,0.212,0,11
6TI490muJ6RgFsYJc626BZ,0.659,0.101,96.515,0.173,0.327,0,0.936,119438,-7.402,0.537,1,5
01UQtSmwS81vFhFIYssL3X,0.54,0.334,80.943,0.289,0.235,4.32e-05,0.729,231111,-6.629,0.631,0,7
1mVLbFwad1wce7mAhFw2Ih,0.767,0.108,89.982,0.0424,0.21,0,0.748,260788,-6.239,0.428,0,1
290een9dkW2WikhYNqsMgH,0.688,0.0839,139.84,0.0648,0.431,0,0.779,152553,-4.905,0.563,0,10
7asFSf2pkWNEG3E5EuN1QR,0.73,0.118,107.918,0.17,0.18,0,0.446,213853,-3.916,0.39,0,6
4VgGx1cQlHB7Ls1Ukt0H7H,0.591,0.113,118.786,0.0426,0.0125,7.35e-06,0.222,179217,-7.641,0.412,0,8
2abVtTqYNFKfcg7Wzsz0NL,0.685,0.329,129.983,0.16,0.165,0,0.612,165070,-3.937,0.279,1,8
4jLFEYbIYqNWnxbuLEf7z5,0.651,0.11,145.015,0.16,0.00836,0.000853,0.903,213471,-5.8,0.719,1,6
129N3wCeRYt8cLX6XaZCWt,0.804,0.103,128.025,0.177,0.25,0,0.806,168968,-4.488,0.528,0,6
4ur5bmYkQs7DsSujxl31Qg,0.701,0.0931,91.948,0.113,0.0738,0,0.785,172615,-5.825,0.67,1,4
7nFta4LZyL0MTDDqbjiQW2,0.806,0.115,133.592,0.221,0.242,0,0.671,116600,-4.088,0.154,0,0
4cZseBa3UEcsISAcZnhIPa,0.764,0.122,102.167,0.0692,0.545,0,0.843,129756,-3.614,0.329,1,7
3kNVYo6BJE9AENxzokM9YC,0.588,0.95,79.989,0.177,0.789,0,0.675,189867,-7.168,0.879,1,3
2RoVDBP1X11glvRbBIDq9b,0.923,0.206,96.951,0.11,0.165,1.34e-06,0.747,202573,-5.632,0.887,0,10
2eB7JqIY4hTTSz31h6bjwR,0.953,0.366,199.892,0.122,0.00152,0.0062,0.153,439120,-4.74,0.14,0,0
65VwQXULUZlNsfSWIHd8Uh,0.868,0.0436,109.858,0.181,0.272,0,0.898,119880,-1.629,0.973,0,5
18aBVTcAGG0uldbsNBEFh7,0.976,0.851,119.978,0.072,0.0355,3.83e-06,0.706,322627,-3.882,0.646,1,7
6wLQT5JQj4Px9BbRn7Ylau,0.446,0.115,81.964,0.104,0.39,4.95e-05,0.686,258385,-12.383,0.798,1,2
3cHyrEgdyYRjgJKSOiOtcS,0.963,0.139,129.992,0.0981,0.0295,0,0.581,204160,-4.087,0.788,1,11
43PuMrRfbyyuz4QpZ3oAwN,0.433,0.135,160.108,0.185,0.107,0,0.525,194613,-10.598,0.276,1,6
4Li2WHPkuyCdtmokzW2007,0.858,0.349,140.022,0.311,0.127,0,0.789,219333,-5.542,0.775,1,1
5Ot6yfkeBUKllxb0ghQQij,0.518,0.101,173.616,0.27,0.679,0,0.456,250733,-10.993,0.378,1,6
2U8NXPTXZWG2O0ye2sYRiH,0.906,0.153,125.916,0.0284,0.00952,1.64e-05,0.711,157153,-2.671,0.824,1,8
0CD8p4BxsYpwkchA7NJafB,0.276,0.197,83.846,0.385,0.542,7.14e-06,0.621,279014,-16.225,0.697,0,9
0BqniSpsOoJK71HT33rh6d,0.608,0.117,82.689,0.372,0.323,0,0.692,184078,-8.393,0.628,1,1
4sV3Jupzb7drmm1BU7DY7K,0.94,0.422,109.977,0.0851,0.273,0,0.766,289396,-3.636,0.93,1,1
0gw4pyt8cjkN8jqogkds6S,0.586,0.101,79.947,0.342,0.396,0.000151,0.781,204131,-5.772,0.761,0,5
3bHzzuRc2vU97FhJ0ohSKf,0.847,0.25,175.836,0.299,0.507,0,0.611,308947,-4.26,0.668,0,11
2szpSxqHkeCbxbN5C5uWrd,0.724,0.0831,90.012,0.304,0.177,0,0.735,466990,-4.64,0.686,1,1
4smJfxN2OZmIecApPmZHiS,0.781,0.209,107.912,0.213,0.022,0,0.776,258706,-4.392,0.446,0,5
2SkziqliAPBqR8DIWzaCkR,0.778,0.319,131.977,0.134,0.0827,0,0.664,166356,-6.7,0.417,1,2
65zFbHuyUdai6WFwtPAkix,0.0608,0.0952,105.068,0.0317,0.883,0.552,0.547,168190,-19.962,0.132,1,2
50QdRhmKuE8C2z1NGkiKxB,0.144,0.114,90.651,0.0316,0.914,0.888,0.518,155912,-14.734,0.206,1,0
1kA2atXO3zrz1L5uEZpVcB,0.0556,0.106,91.24,0.0422,0.907,0.658,0.448,168565,-19.131,0.296,1,0
116Z8pydjYsREn2LWk7El7,0.0442,0.101,79.101,0.0348,0.853,0.864,0.219,189833,-18.051,0.167,1,7
05IRllaVkCLy5Iyz3JUXNC,0.105,0.115,54.727,0.0351,0.962,0.695,0.475,186665,-18.046,0.0563,0,9
0ou3UbT1V1FaGU5oz6Q8Bo,0.0282,0.114,94.739,0.0337,0.596,0.314,0.531,235175,-20.689,0.157,1,8
4bDk3TKM6kF1MT2Tzek7QJ,0.0509,0.124,118.494,0.0377,0.854,0.892,0.581,150123,-25.046,0.269,0,5
1m8uCoir0UBFB6wRxchbDG,0.126,0.0736,109.071,0.0438,0.825,0.855,0.64,424947,-22.783,0.248,0,11
05prboiM4bmlXfvsvghvI1,0.232,0.107,81.423,0.0336,0.966,0.952,0.276,258185,-17.572,0.157,0,5
7ijPIncR5k622S2j28ktCr,0.0656,0.115,88.03,0.0325,0.552,0.54,0.28,153785,-21.513,0.148,0,7
3WUrXHDowLk25UtALiohVD,0.194,0.132,84.095,0.0412,0.909,0.852,0.559,191547,-16.927,0.169,1,8
4d2YgepBRyYjr1EXM6slZq,0.0604,0.108,101.23,0.042,0.945,0.893,0.465,250869,-23.367,0.0394,0,2
2ghcpXt1t7oQfHcF5hUBP2,0.139,0.106,106.759,0.0304,0.961,0.0369,0.584,217798,-11.483,0.24,1,5
3U1ar1FODMXKLBlF2yxSMl,0.135,0.106,111.813,0.0348,0.957,0.417,0.501,296246,-15.075,0.235,1,5
6gzPmb75SbQGuCWwtAoutC,0.0533,0.11,96.864,0.0289,0.863,0.138,0.458,163591,-20.472,0.155,0,10
3YvFRSz2nrV493DaCAEEBx,0.0356,0.0949,93.72,0.0314,0.866,0.12,0.261,200513,-21.496,0.131,1,3
79XZYbexRnaHO7cf5nJZZw,0.223,0.127,150.692,0.0327,0.882,0.656,0.437,205261,-17.087,0.153,1,7
21OfFSZFdsghlJ0HEkn4fp,0.0847,0.24,63.398,0.0342,0.799,0.224,0.463,254470,-19.958,0.124,0,9
0RhYQmwfGzHDBV3K8MaMDq,0.208,0.156,74.393,0.0328,0.98,0.825,0.532,227333,-11.161,0.137,1,5
4T82mssmK8VpyjB6QVMlcI,0.174,0.367,95.089,0.0378,0.936,0.929,0.422,206855,-15.427,0.0858,1,2
6hTEfMxYFeUqiAJ5jIX7Y5,0.0796,0.109,104.17,0.031,0.769,0.154,0.478,232833,-18.825,0.132,1,0
6Mhy6TO8fdgnWVPKZWhqaV,0.091,0.0927,63.807,0.0452,0.92,0.179,0.547,186000,-19.388,0.0981,0,7
0bK9xHtMrJcXsoHFbHklQF,0.0881,0.132,97.988,0.0377,0.927,0.892,0.338,293402,-24.308,0.0473,0,4
1QwunZ0xkzaVuGG9hFT8pC,0.228,0.124,73.636,0.0328,0.903,0.0912,0.489,193606,-16.06,0.18,1,5
7K0RtjPEyD4djyUJUQUiNG,0.328,0.106,117.239,0.0367,0.95,0.795,0.576,377500,-10.995,0.231,1,5
2lCpVqpPOJQ30mstKPHBqj,0.15,0.11,56.558,0.0323,0.929,0.00124,0.529,277133,-11.452,0.229,1,8
6GqdOl9kasXJdzfcUboF1a,0.0318,0.133,114.774,0.0473,0.936,0.886,0.553,270615,-25.437,0.118,1,0
1PXYvyT1lz0IvWCRbR0eni,0.188,0.117,48.701,0.0401,0.886,0.878,0.35,258000,-17.475,0.093,1,0
3AxL4mOBBcz5vse4V7o7es,0.0568,0.104,80.391,0.0313,0.952,0.229,0.521,218141,-18.52,0.0685,0,10
3WEkHcJisp1XyPPNMWKAi0,0.0186,0.107,82.152,0.0399,0.92,0.376,0.153,254060,-21.146,0.167,1,2
09YX8Z46RPayTuUF2Gmtiw,0.153,0.141,143.907,0.033,0.918,0.384,0.488,206465,-17.966,0.155,1,5
5YTYCMTxcvM29aTYRp99gm,0.142,0.336,102.033,0.0344,0.968,0.603,0.332,217973,-16.503,0.244,1,7
4vHQWVCZuQuOmv14z7bLbQ,0.0371,0.0991,112.603,0.0399,0.885,0.578,0.601,193513,-25.963,0.121,0,2
6IP328KWUVyrLfKLtx6kA0,0.187,0.121,107.447,0.0382,0.918,0.76,0.64,139567,-17.746,0.29,0,9
1DaqNS1d8PFJ3SmYl1lb0y,0.0235,0.115,89.874,0.0348,0.945,0.781,0.352,226959,-19.128,0.119,0,8
1HaqueKZTTNz41osWY2Cey,0.106,0.0758,108.175,0.0386,0.8,0.0649,0.503,397173,-16.754,0.188,1,10
4zvVf1nFhfoJi7m9z2fcHf,0.0938,0.112,115.264,0.0362,0.918,0.794,0.556,284101,-20.552,0.221,1,1
2kpab8oAK2b4f6AcR076PA,0.209,0.199,120.222,0.0304,0.82,0.0815,0.534,307994,-17.997,0.357,1,3
1IxO95D87hSIyA20XTLCiU,0.0434,0.112,94.182,0.031,0.934,0.253,0.431,185459,-22.086,0.0753,1,11
0oeUGF5YJJrH8I8dNKTLvl,0.0902,0.0889,68.767,0.0304,0.83,0.366,0.412,262210,-22.841,0.0744,0,5
5U6viBMb17ayuEad6Inpgg,0.174,0.116,69.302,0.0365,0.98,0.872,0.462,230108,-18.377,0.212,1,3
6RhZRRN9d78ef1Qhevnxkk,0.139,0.0997,116.52,0.0319,0.902,0.000393,0.48,203537,-12.196,0.216,1,8
6zeTz2j5A9G6gEKi34ks05,0.179,0.0943,108.573,0.0373,0.842,0.931,0.691,205872,-15.682,0.222,1,7
2uSdRkfWEUU7kE9sDceU70,0.17,0.101,122.531,0.0341,0.979,0.896,0.413,227499,-21.032,0.125,1,3
0Cw4AgG0dPKJKO0oT6xOr9,0.0554,0.126,92.564,0.0337,0.759,0.427,0.305,251595,-19.379,0.108,0,2
2WUhTb5nBwDxccn0sqDWeh,0.141,0.0939,174.216,0.0412,0.909,0.857,0.443,288163,-16.116,0.102,1,10
3M8PoIsAz4I62I71qPTQd4,0.0462,0.104,97.755,0.0328,0.601,0.0233,0.409,235967,-21.039,0.111,1,0
4Yei8oBWmxHrq1pruXvB5X,0.124,0.0985,81.884,0.0348,0.959,0.881,0.342,328897,-20.334,0.0609,0,2
6JOFJKSCpQNG3W3mECwSxd,0.159,0.113,68.868,0.0419,0.924,0.865,0.445,301131,-14.159,0.155,1,0
47n1b0ZKiFPcx4sf2tLUWD,0.189,0.285,111.813,0.0344,0.6,0.594,0.541,293253,-14.701,0.0743,1,5
6qxR6arAISIf7Mm2ynH4u1,0.15,0.11,101.114,0.0335,0.972,0.836,0.505,193775,-17.508,0.169,1,10
4kADuQ4dQ6VD5U2X7kaVYL,0.217,0.115,128.948,0.0369,0.939,0.841,0.506,189315,-13.14,0.317,1,0
27UzG7JwCeHVv81CTGWIlc,0.151,0.23,95.055,0.032,0.946,0.863,0.391,287645,-17.695,0.107,1,7
2YsAqYSahjKY9GJfP53qBx,0.153,0.122,110.032,0.0334,0.973,0.769,0.502,296517,-19.51,0.116,0,7
2PxYJDohsBXaBLByHBITp5,0.0819,0.0816,49.112,0.0437,0.955,0.888,0.366,228473,-18.675,0.121,1,5
6JqS6NY4vXjP9sTAwH8k6N,0.157,0.381,84.389,0.0346,0.924,0.753,0.436,258920,-17.516,0.185,1,10
5Ccyefda1pTeRCAg2kUIbX,0.292,0.338,95.544,0.0315,0.983,0.07,0.429,343257,-12.436,0.0734,1,6
1L2aEbr8dOnVUKoeFhmMZG,0.104,0.149,50.329,0.0428,0.976,0.918,0.309,175607,-23.378,0.0779,1,0
2B4zWGcQq19hdbRLTHWInd,0.131,0.106,70.522,0.0337,0.905,0.0254,0.386,232343,-14.107,0.192,1,0
5AltAzCAJksd2Tl66jqlf3,0.217,0.083,61.49,0.03,0.905,0.23,0.397,343750,-16.94,0.169,0,7
0hoo74Q82lOWekiPWYOOuz,0.708,0.122,86.588,0.0965,0.62,0,0.341,259199,-5.606,0.149,0,4
4jTKJOFxaqEcm558JYi4Dh,0.739,0.0857,150.033,0.285,0.74,8e-05,0.778,199392,-5.453,0.496,1,1
0ZTMNe0f0K0JrOrXhOtzDl,0.517,0.0917,180.144,0.0449,0.179,0.000211,0.479,289688,-9.008,0.274,0,1
3AiQx9X4ZJIsd4h7vE7zDx,0.64,0.0694,80.009,0.256,0.321,0,0.781,244000,-6.39,0.485,0,4
2WNPCBgCQmcKqbFJQC9pK8,0.563,0.118,78.497,0.145,0.183,0,0.874,309895,-5.524,0.77,1,8
5PzrM2NUo81JLdzNILxMLd,0.22,0.115,119.33,0.0328,0.86,0.0747,0.566,176539,-15.091,0.147,1,8
7CFnOzCVrrPbmJk9aCTk9q,0.207,0.109,99.889,0.0331,0.94,0.939,0.37,238000,-19.217,0.0952,0,0
6vrXCt6qfdKPX6ooAu6LVz,0.148,0.127,119.551,0.0415,0.883,0.762,0.527,124992,-18.263,0.348,0,2
4Oun2ylbjFKMPTiaSbbCih,0.454,0.0824,133.073,0.375,0.0194,0,0.935,187541,-7.509,0.357,1,1
0Q3SC6kEhxYagDP3bFe5K9,0.888,0.0736,142.015,0.0857,0.00134,0.000689,0.686,243380,-3.348,0.108,1,1
2Gyc6e2cLxA5hoX1NOvYnU,0.529,0.124,107.331,0.0583,0.0862,6.5e-06,0.546,237787,-10.511,0.247,0,11
1VLtjHwRWOVJiE5Py7JxoQ,0.534,0.165,93.924,0.253,0.345,0,0.832,132833,-7.813,0.116,0,1
6vqQUjmJiz12gLkvh9bqzF,0.566,0.134,164.213,0.345,0.0555,0,0.473,293507,-5.001,0.294,0,7
7v96VvFLS0wSYT8kewNLRy,0.638,0.0931,126.03,0.0736,0.146,0.0565,0.868,182857,-7.746,0.459,1,2
51w9Jbat1pLeWINGCpnQUR,0.66,0.0622,159.949,0.052,0.0226,0,0.698,248521,-7.883,0.451,1,0
4CIMIZRcwllSonMlzr5wd2,0.791,0.0957,117.987,0.161,0.0186,0.107,0.845,196400,-3.674,0.843,1,3
1CDBn2Lm7E63XKQDsdCq6O,0.523,0.206,127.047,0.0611,0.0799,0,0.717,228613,-6.506,0.282,0,10
4Y6cDd4EPHcEbiUKdyvNwM,0.679,0.0908,103.017,0.0888,0.428,0.000131,0.923,251293,-14.019,0.965,1,8
0Ph6L4l8dYUuXFmb71Ajnd,0.954,0.0555,178.043,0.0476,0.00411,0,0.425,243160,-3.756,0.933,0,1
1B75hgRqe7A4fwee3g3Wmu,0.517,0.0864,133.148,0.0875,0.00456,0.000339,0.867,257360,-13.222,0.866,0,11
0hrBpAOgrt8RXigk83LLNE,0.786,0.0574,96.987,0.0447,0.00928,0.0701,0.808,191240,-6.897,0.899,0,4
6VvDIjJSwswOhdbamnbP5z,0.804,0.0908,87.019,0.342,0.245,0,0.771,277802,-4.534,0.646,1,7
21AfWcBMQvom02gg19nS9L,0.747,0.28,129.061,0.215,0.255,0,0.632,181395,-6.149,0.532,0,10
2c5pVYraJ0qMk4Xfp6iGrl,0.665,0.179,70.516,0.315,0.225,0,0.434,283611,-4.763,0.783,0,0
4ORBcluiCgNSRgEZxfDSv3,0.555,0.0906,129.976,0.277,0.226,0,0.831,229000,-9.431,0.49,0,7
1MpjMyBxY45fY5mUaqrdxj,0.531,0.0985,112.513,0.0413,0.227,3.03e-05,0.422,84107,-8.748,0.199,1,10
3to1bdvLBOeZ04S0RzcoJf,0.313,0.12,115.03,0.0379,0.933,0.0373,0.719,220696,-14.261,0.205,1,1
3BIf974vl0lIEo3EY1XvD1,0.314,0.0835,96.213,0.0308,0.766,0.901,0.428,204957,-10.131,0.102,1,3
0w1uGsI3cjP7xSX97XrvQo,0.771,0.176,84.509,0.358,0.482,6.73e-06,0.585,298006,-8.628,0.375,0,10
38iBrrbbXyWaSPkmuDNgjZ,0.787,0.12,113.018,0.118,0.226,0,0.88,264834,-5.189,0.588,1,8
7cGFbx7MP0H23iHZTZpqMM,0.94,0.0675,110.005,0.0913,0.161,0,0.885,162347,-5.908,0.773,1,1
7ydVhVEl4cRGEAhxo7X5Ic,0.785,0.144,82.476,0.113,0.447,0,0.491,166702,-4.569,0.42,1,5
6LzyBqgeRttJvdkGwCqofQ,0.502,0.0919,79.913,0.111,0.234,0,0.767,196493,-9.401,0.142,1,9
5PBDCfuf5TCwHD0qjdOoQ6,0.627,0.233,165.121,0.397,0.0867,0.0232,0.766,142250,-7.918,0.647,1,8
0v3oOSyoS7uTP5wPAEvt8y,0.505,0.102,104.995,0.0897,0.718,0,0.775,126642,-8.472,0.493,1,5
0EJbzczce95dermq5BJvyB,0.717,0.255,103.985,0.226,0.376,5.7e-05,0.583,214264,-5.992,0.347,1,0
7CcoUAtUcYhUfBsmtn0ajO,0.439,0.637,81.986,0.238,0.805,0,0.483,303640,-10.212,0.618,0,9
7wWqLiOmDfjGTwrz95niTD,0.591,0.119,96.991,0.173,0.0728,0,0.811,152732,-7.16,0.768,1,2
3fYptFSlH8Xs7Uoybytyrm,0.906,0.14,140.684,0.446,0.168,0,0.532,274627,-6.118,0.547,0,4
6zFMeegAMYQo0mt8rXtrli,0.511,0.0832,151.947,0.164,0.12,0,0.81,154998,-6.924,0.837,0,5
6woeVu3fVMflqen1t4N6pg,0.513,0.102,136.02,0.154,0.0706,0,0.89,114133,-5.996,0.61,1,1
3kgKVcBpBGuSeaEC0AZGlb,0.771,0.113,140.036,0.0576,0.00407,3.76e-06,0.766,204027,-9.108,0.297,1,6
3fsH9s00dbn9mSgUu7Yi9D,0.511,0.113,120.05,0.0449,0.0759,0,0.676,131707,-6.83,0.482,0,9
3QzAOrNlsabgbMwlZt7TAY,0.545,0.151,97.008,0.0735,0.392,0,0.809,180435,-6.678,0.244,1,7
1fewSx2d5KIZ04wsooEBOz,0.464,0.238,109.004,0.0645,0.368,1.71e-05,0.901,203267,-9.789,0.638,0,5
7iHHxY2NLlJRAmlAmC4ahQ,0.648,0.126,139.952,0.0816,0.484,0,0.748,123560,-6.445,0.726,0,10
6ap9lSRJ0iLriGLqoJ44cq,0.541,0.0675,120.082,0.0493,0.042,0,0.686,112493,-4.993,0.724,0,0
5hwUsRKvnO5yThjVrxHQVt,0.445,0.112,125.008,0.418,0.222,0,0.884,138427,-10.58,0.851,0,1
7ytR5pFWmSjzHJIeQkgog4,0.69,0.101,89.977,0.164,0.247,0,0.746,181733,-7.956,0.497,1,11
7gVwgc8b3XnO87TpmXXFA5,0.703,0.0946,144.902,0.0606,0.00728,0,0.686,172005,-6.141,0.457,0,6
2ZVu9DhQxPFTtapq3cKmbR,0.793,0.22,123.031,0.0841,0.0872,0,0.792,156578,-6.185,0.775,0,5
5psEZhQu6lukjhavJo4AbC,0.598,0.115,142.592,0.077,0.232,0,0.719,126521,-6.254,0.303,1,9
74lnM5V6ecvoTPV0fvptx9,0.617,0.734,149.962,0.442,0.113,0,0.808,166400,-9.32,0.632,0,10
2NyrXRn4tancYPW6JwtTl2,0.625,0.266,99.061,0.303,0.195,0,0.851,158684,-5.417,0.668,0,10
0YYNIGKgAk34vZkV2NySie,0.752,0.269,145.118,0.372,0.0352,1.1e-06,0.87,178834,-6.615,0.591,1,4
1Ry8u0bHWeSHvZoiAJrVWq,0.617,0.19,142.952,0.233,0.0153,0,0.884,183011,-5.598,0.402,1,11
0LifrhLuCm3Iza2bvbxOYs,0.755,0.159,149.94,0.117,0.434,0,0.829,198400,-7.334,0.417,1,2
2BqQQXuBOuhaWeUP7okEx0,0.412,0.126,109.986,0.0726,0.72,0,0.765,211573,-8.932,0.632,0,7
6WbTTAGKrQtCQvmc5BuYfh,0.863,0.0377,180.013,0.353,0.00824,0,0.821,154324,-3.159,0.874,1,6
3lb5fWSG2p7x8ik8HN9oFR,0.493,0.0477,86.043,0.308,0.0467,0,0.734,233750,-7.528,0.562,1,0
4cSSL3YafYjM3yjgFO1vJg,0.744,0.0713,84.005,0.227,0.268,0,0.867,173288,-5.171,0.645,1,2
6FuGJB290AQMAHTfjOYVaK,0.745,0.372,90.988,0.0366,0.151,1.24e-06,0.721,192745,-3.508,0.699,0,7
3d7PBDd7Plyq8QbkAgCj0f,0.643,0.929,173.848,0.219,0.00112,0.000165,0.69,273162,-2.375,0.522,1,10
2SwoHOkk5X3GJUP6KeuB1d,0.868,0.17,173.945,0.11,0.00366,0.237,0.495,190636,-3.326,0.295,0,11
2LkLJhskz3IJZFQHAbmgmt,0.322,0.103,79.988,0.679,0.406,0,0.624,329507,-11.794,0.341,0,9
0kwOgIgYIKEsUXVWqt7qRI,0.887,0.0795,173.891,0.161,0.00484,0.0892,0.58,205524,-1.425,0.53,0,7
760IJcunfpbkm6sHbMmyyj,0.903,0.199,93.943,0.0905,0.0748,0,0.57,175273,-4.835,0.603,1,9
2X0LDVHP5OKoWlvSKWzMIm,0.839,0.239,149.952,0.227,0.217,2.89e-06,0.895,286117,-4.51,0.754,1,0
3rsOs39rDAYxIOrDTHAgR9,0.701,0.452,81.514,0.0455,0.085,0,0.755,216653,-3.586,0.384,1,1
6tByydPskASjm9jTPkNQq0,0.492,0.081,156.958,0.367,0.00172,7.79e-05,0.885,107147,-6.015,0.203,1,1
4jPy3l0RUwlUI9T5XHBW2m,0.716,0.324,91.007,0.0361,0.174,0,0.701,140533,-3.671,0.732,0,7
6cjSh516BbrNUs213jDAGm,0.65,0.124,154.968,0.271,0.107,0,0.731,177847,-5.286,0.605,1,0
3QCU8BT0zDS9LPVfEhRFEE,0.426,0.0858,167.827,0.113,0.0442,0,0.762,151705,-6.865,0.582,1,8
7A20WnLkjtZU2d7hIB6Ziu,0.479,0.135,130.029,0.334,0.077,0,0.886,158692,-8.054,0.408,0,4
4S2uhQE8L9V6p7rj7SiauJ,0.441,0.099,139.957,0.0629,0.474,0,0.655,225857,-5.245,0.273,0,9
1ThmUihH9dF8EV08ku5AXN,0.552,0.0952,99.993,0.335,0.111,0,0.935,145627,-9.373,0.615,0,10
6piAUJJQFD8oHDUr0b7l7q,0.717,0.132,150.964,0.179,0.199,0,0.746,179133,-4.841,0.523,0,9
07KXEDMj78x68D884wgVEm,0.499,0.3,97.956,0.114,0.269,0,0.831,220487,-8.442,0.511,0,11
60ZppukPfY43NDU9meKJrz,0.676,0.212,141.989,0.0378,0.484,0,0.655,164155,-5.959,0.827,0,5
3HpvQ7aZ5338LLRxPjUawN,0.53,0.0528,84.654,0.201,0.635,0,0.726,96573,-9.389,0.907,0,4
5xXqi5Yc55K8NQocuMpBMt,0.711,0.304,173.979,0.0808,0.481,0.908,0.614,99310,-13.526,0.863,1,5
1uMHqfbZxGqQXzZc6Xr7WG,0.0862,0.111,70.033,0.0335,0.921,0.848,0.445,274286,-20.27,0.0745,1,5
7uVpjihhrP2plvxnSzP6JY,0.709,0.234,102.51,0.0615,0.293,0.067,0.656,234627,-7.165,0.587,1,7
7E5UxCIi09bgMWyuZ0HOKR,0.0719,0.0581,104.522,0.0434,0.994,0.867,0.435,210307,-24.122,0.097,1,9
3kg2Mpbpao0bUGHxtKDMCK,0.0708,0.136,116.001,0.0391,0.985,0.891,0.601,140776,-21.198,0.203,0,2
3cShnBQsJ2zLR6iya0V3z1,0.782,0.207,129.91,0.0617,0.678,0.0267,0.645,208040,-5.288,0.723,0,5
4zLEqCe2KCWBJLKN3RyWAG,0.384,0.41,119.967,0.0338,0.727,0.899,0.606,128000,-13.865,0.964,0,6
2napy7uG4RI74SoyKJVGl5,0.553,0.0663,104.98,0.152,0.403,0.00115,0.926,146286,-8.053,0.83,1,5
0aZgW8Nzg38hN00pEFyIEj,0.557,0.124,174.006,0.175,0.0186,0.000947,0.798,146207,-7.4,0.526,1,8
10iTEeb8hoM5jBGh0OxBOO,0.55,0.172,116.669,0.425,0.651,0.000292,0.715,141663,-10.293,0.824,0,10
6Js9pKLTyVw7xZQ1MIjkVo,0.892,0.109,91.123,0.22,0.137,0,0.77,138243,-4.724,0.84,1,6
0Q2n5yzl2XRqYbV77tZNYp,0.539,0.253,124.918,0.36,0.0408,0,0.907,150115,-7.782,0.664,1,4
3tdjTdCCgKtwacsICCtPZZ,0.53,0.106,127.889,0.362,0.165,0,0.89,114865,-9.891,0.644,1,9
