artist_name,track_name,end_time,ms_played,track_id
Lil Supa,'99,2020-01-06 07:17,181333,709mETGcDrctQgqJKLwCWm
Lil Supa,Valórate,2020-01-06 07:21,237035,3Cvj23hegZs1XDlfPWbJdp
Lil Supa,Mista Uanteik,2020-01-06 07:26,260649,5ZAVPUsb3KumdvhQrFetiY
Lil Supa,光 Luz,2020-01-06 07:30,284000,5aF2hoUHaU9GainPXIZDMV
La Bomba de Tiempo,Bolivia,2020-01-06 07:31,7275,2MuDW3QK1SAk35OnTnDLLp
Tones And I,Dance Monkey,2020-01-06 07:34,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 07:37,182973,5R2FLI5NJc6T3mCNdooKaj
Shawn Mendes,Señorita,2020-01-06 07:40,190799,0TK2YIli7K1leLovkQiNik
Black Eyed Peas,RITMO (Bad Boys For Life),2020-01-06 07:41,61356,6cy3ki60hLwimwIje7tALf
Bad Bunny,Soy Peor,2020-01-06 07:46,257384,1JxhrUWZjuI8AOjDJ1JpMN
WOS,PURPURA,2020-01-06 07:49,1365,3npVUK2S6JXGkgJ4jnMULz
Post Malone,Same Bitches (feat. G-Eazy & YG),2020-01-06 07:49,212466,688QpQAwqsLdBR6lr13wK1
Tones And I,Dance Monkey,2020-01-06 16:13,155080,2XU0oxnq2qxCpomAAuJY8K
Tones And I,Dance Monkey,2020-01-06 16:30,17338,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 16:30,1184,5R2FLI5NJc6T3mCNdooKaj
Tones And I,Dance Monkey,2020-01-06 16:34,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 16:37,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-06 16:42,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-06 16:45,0,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-06 16:56,3740,3FWAZnfVEWlUBB4YyZ0lEK
Duki,Goteo,2020-01-06 17:17,851,1EoEU4HY57qaITp06TkC6B
WOS,MELÓN VINO,2020-01-06 17:20,176394,5uHAzGa4d9j35DEbhUwGhi
Duki,Hello Cotto,2020-01-06 17:24,217286,422Avi2VjqZKCVzstKmqog
Lil Supa,'99,2020-01-06 17:27,181333,709mETGcDrctQgqJKLwCWm
Akapellah,Ímpetu,2020-01-06 17:30,185306,0r8pwDCv77bCJ2edzbIyJR
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-01-06 17:34,229573,7CZyCXKG6d5ALeq41sLzbw
Duki,Goteo,2020-01-06 17:35,78731,1EoEU4HY57qaITp06TkC6B
Tones And I,Dance Monkey,2020-01-06 17:57,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 18:22,50601,5R2FLI5NJc6T3mCNdooKaj
Tones And I,Dance Monkey,2020-01-06 18:25,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 18:31,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-06 19:43,38497,4a95B0X4hYSyblp7UNwSsh
Post Malone,Circles,2020-01-06 21:40,1970,21jGcNKet2qwijlDFuPiPb
Tones And I,Dance Monkey,2020-01-06 21:43,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 22:17,193061,5R2FLI5NJc6T3mCNdooKaj
Kidd Keo,Foreign,2020-01-06 22:20,60,1nMCaepTVQRf6aCwLOs3u3
Kidd Keo,Dracukeo,2020-01-06 22:20,156003,0oa9Tz96GruIbaL6borlXM
Tones And I,Dance Monkey,2020-01-06 22:27,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-06 22:31,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-06 22:35,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-06 22:38,179204,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-06 22:38,20536,3FWAZnfVEWlUBB4YyZ0lEK
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-06 22:47,59240,
Tones And I,Dance Monkey,2020-01-07 01:57,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-07 02:01,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-07 02:05,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-07 02:08,179204,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-07 02:11,200945,3FWAZnfVEWlUBB4YyZ0lEK
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-07 02:15,227959,
Los Pericos,Runaway,2020-01-07 02:19,233267,0ZLakHzHWqUIlkeDa4i8aC
Iggy Azalea,Kream (feat. Tyga),2020-01-07 02:22,166626,5mu1uv8RmzDkF8foePK5qa
Duki,She Don't Give a Fo,2020-01-07 02:25,209531,03a359wbiUsjN9h6yzXvmS
Molotov,Frijolero,2020-01-07 02:29,210133,5YyetAy34sgROhslaW3BZc
Duki,Hello Cotto,2020-01-07 02:32,217286,422Avi2VjqZKCVzstKmqog
Akapellah,Ímpetu,2020-01-07 02:36,185306,0r8pwDCv77bCJ2edzbIyJR
Lil Supa,'99,2020-01-07 02:39,181333,709mETGcDrctQgqJKLwCWm
Lil Supa,Valórate,2020-01-07 02:43,237035,3Cvj23hegZs1XDlfPWbJdp
Lil Supa,Mista Uanteik,2020-01-07 02:47,260649,5ZAVPUsb3KumdvhQrFetiY
Lil Supa,光 Luz,2020-01-07 04:11,61902,5aF2hoUHaU9GainPXIZDMV
Tones And I,Dance Monkey,2020-01-07 05:33,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-07 06:12,98300,5R2FLI5NJc6T3mCNdooKaj
Tones And I,Dance Monkey,2020-01-07 15:25,209438,2XU0oxnq2qxCpomAAuJY8K
El Ezequiel,Tres Gallitos,2020-01-07 15:29,200945,3FWAZnfVEWlUBB4YyZ0lEK
Justin Bieber,Yummy,2020-01-07 15:52,205256,5R2FLI5NJc6T3mCNdooKaj
Tones And I,Dance Monkey,2020-01-07 18:20,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-07 18:23,210426,5R2FLI5NJc6T3mCNdooKaj
Justin Bieber,Yummy,2020-01-07 18:27,19380,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-07 18:27,116506,4a95B0X4hYSyblp7UNwSsh
Justin Bieber,Yummy,2020-01-07 18:32,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-07 19:16,89493,4a95B0X4hYSyblp7UNwSsh
Justin Bieber,Yummy,2020-01-07 20:00,138060,5R2FLI5NJc6T3mCNdooKaj
Tones And I,Dance Monkey,2020-01-07 21:55,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-07 21:59,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-07 22:03,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-07 22:06,179204,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-07 22:07,37787,3FWAZnfVEWlUBB4YyZ0lEK
Duki,Hitboy,2020-01-07 22:10,179204,624AL3EwsrgGIp6bdwmXgo
Duki,She Don't Give a Fo,2020-01-07 22:13,209531,03a359wbiUsjN9h6yzXvmS
Duki,Hello Cotto,2020-01-07 22:17,206123,422Avi2VjqZKCVzstKmqog
Akapellah,Ímpetu,2020-01-07 22:20,185306,0r8pwDCv77bCJ2edzbIyJR
Lil Supa,'99,2020-01-07 22:23,181333,709mETGcDrctQgqJKLwCWm
Lil Supa,Valórate,2020-01-07 22:27,237035,3Cvj23hegZs1XDlfPWbJdp
Lil Supa,Mista Uanteik,2020-01-07 22:32,260649,5ZAVPUsb3KumdvhQrFetiY
Lil Supa,光 Luz,2020-01-07 22:37,284000,5aF2hoUHaU9GainPXIZDMV
La Bomba de Tiempo,Bolivia,2020-01-07 22:42,102725,2MuDW3QK1SAk35OnTnDLLp
WOS,CANGURO,2020-01-07 22:46,196745,2UAWYufVaO3EnUUNzl0ppO
Post Malone,Saint-Tropez,2020-01-07 22:50,150866,05mDaV9Vb3wrzjF6OPZnhq
Duki,Hitboy,2020-01-07 22:54,179204,624AL3EwsrgGIp6bdwmXgo
Lil Supa,Mista Uanteik,2020-01-07 23:15,197281,5ZAVPUsb3KumdvhQrFetiY
Lit Killah,Bufón,2020-01-07 23:54,242500,6ovp1nCwIAOSMotiCF7pjk
Duki,Hitboy,2020-01-07 23:57,179204,624AL3EwsrgGIp6bdwmXgo
Duki,She Don't Give a Fo,2020-01-08 00:01,209531,03a359wbiUsjN9h6yzXvmS
Duki,Hello Cotto,2020-01-08 00:04,217286,422Avi2VjqZKCVzstKmqog
Post Malone,Congratulations,2020-01-08 00:08,220293,3a1lNhkSLSkpJE4MSHpDu9
Post Malone,rockstar (feat. 21 Savage),2020-01-08 00:13,139084,0e7ipj03S05BNilyu5bRzt
Tones And I,Dance Monkey,2020-01-08 00:17,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-08 00:20,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-08 00:24,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-08 00:27,179204,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-08 00:31,200945,3FWAZnfVEWlUBB4YyZ0lEK
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-08 00:35,227959,
Los Pericos,Runaway,2020-01-08 00:47,105752,0ZLakHzHWqUIlkeDa4i8aC
Lil Supa,Mista Uanteik,2020-01-08 01:16,260649,5ZAVPUsb3KumdvhQrFetiY
Lil Supa,光 Luz,2020-01-08 01:21,284000,5aF2hoUHaU9GainPXIZDMV
La Bomba de Tiempo,Bolivia,2020-01-08 01:25,240799,2MuDW3QK1SAk35OnTnDLLp
Guaynaa,Chicharrón,2020-01-08 01:28,195866,5UVa8Qqb9L1dVxl3jKQ5J1
Post Malone,Circles,2020-01-08 01:32,215280,21jGcNKet2qwijlDFuPiPb
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-01-08 01:36,229573,7CZyCXKG6d5ALeq41sLzbw
Post Malone,Saint-Tropez,2020-01-08 01:38,150866,05mDaV9Vb3wrzjF6OPZnhq
Melendi,Cheque al portamor,2020-01-08 01:43,295718,2FhLn92NDtRW6hKJvj9yX5
Nach,Efectos Vocales,2020-01-08 01:48,276120,5CTkt6WZHrzG7i060niTmV
Makaveli,Hail Mary,2020-01-08 01:53,309800,5wSmOzNF4IKTiNei97c4xO
Duki,Goteo,2020-01-08 01:56,164457,1EoEU4HY57qaITp06TkC6B
Canserbero,Y en un Espejo Vi,2020-01-08 02:28,76288,1bM0x8bPWWU7PO63Cg6PbT
Lil Supa,光 Luz,2020-01-08 03:56,860,5aF2hoUHaU9GainPXIZDMV
Tones And I,Dance Monkey,2020-01-08 04:00,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-08 04:03,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-08 04:07,245454,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-08 04:11,179204,624AL3EwsrgGIp6bdwmXgo
El Ezequiel,Tres Gallitos,2020-01-08 04:14,200945,3FWAZnfVEWlUBB4YyZ0lEK
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-08 04:18,227959,
Los Pericos,Runaway,2020-01-08 04:22,233267,0ZLakHzHWqUIlkeDa4i8aC
Iggy Azalea,Kream (feat. Tyga),2020-01-08 04:24,166626,5mu1uv8RmzDkF8foePK5qa
Duki,She Don't Give a Fo,2020-01-08 04:28,209531,03a359wbiUsjN9h6yzXvmS
Molotov,Frijolero,2020-01-08 04:31,210133,5YyetAy34sgROhslaW3BZc
Duki,Hitboy,2020-01-08 04:35,12080,624AL3EwsrgGIp6bdwmXgo
Duki,Hello Cotto,2020-01-08 04:35,201712,422Avi2VjqZKCVzstKmqog
Akapellah,Ímpetu,2020-01-08 04:53,83950,0r8pwDCv77bCJ2edzbIyJR
Tones And I,Dance Monkey,2020-01-08 16:07,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-08 16:10,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-08 16:10,22636,4a95B0X4hYSyblp7UNwSsh
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-08 16:14,237760,1hSJnfkEqbGF5afz5aqKqi
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-08 16:15,8097,1hSJnfkEqbGF5afz5aqKqi
WOS,FRESCO,2020-01-08 16:17,170302,0blWPYAfbvpRLVHUcmqmmj
WOS,PANTANO,2020-01-08 16:20,150661,0VMxiFeuVhG3Hu7NHnge9e
WOS,MELÓN VINO,2020-01-08 16:23,176394,5uHAzGa4d9j35DEbhUwGhi
WOS,LUZ DELITO,2020-01-08 16:23,33840,13VEtVCYfLTVsq5STs3SlW
WOS,OKUPA,2020-01-08 19:42,680,25NPeIjHjQGvyp4D52Tji2
Tones And I,Dance Monkey,2020-01-08 19:45,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-08 19:49,210426,5R2FLI5NJc6T3mCNdooKaj
Duki,Hitboy,2020-01-08 19:52,179204,624AL3EwsrgGIp6bdwmXgo
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-08 19:56,227959,
Los Pericos,Runaway,2020-01-08 19:56,8986,0ZLakHzHWqUIlkeDa4i8aC
Iggy Azalea,Kream (feat. Tyga),2020-01-08 19:58,150865,5mu1uv8RmzDkF8foePK5qa
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-01-08 20:02,206053,3C2BKKKa7xrz2uWqIN1Mnh
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-01-08 20:02,29577,3C2BKKKa7xrz2uWqIN1Mnh
Ice Cube,Good Cop Bad Cop,2020-01-08 20:06,207093,5K9f1sLmvp9yhlZB6hVa4q
Ice Cube,Good Cop Bad Cop,2020-01-08 20:49,81906,5K9f1sLmvp9yhlZB6hVa4q
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-08 22:48,237760,1hSJnfkEqbGF5afz5aqKqi
Akwid,Por Tus Pujidos Nos Hallaron,2020-01-08 22:48,9810,2zbFsbm9yMSTC9TUN2eNiA
Ice Cube,Good Cop Bad Cop,2020-01-08 22:50,669,5K9f1sLmvp9yhlZB6hVa4q
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-01-08 22:51,143900,3C2BKKKa7xrz2uWqIN1Mnh
Tones And I,Dance Monkey,2020-01-08 22:51,7080,2XU0oxnq2qxCpomAAuJY8K
Tones And I,Dance Monkey,2020-01-08 22:56,197869,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-08 22:56,5019,5R2FLI5NJc6T3mCNdooKaj
WOS,CANGURO,2020-01-08 23:00,196745,2UAWYufVaO3EnUUNzl0ppO
WOS,FRESCO,2020-01-08 23:03,170302,0blWPYAfbvpRLVHUcmqmmj
WOS,PANTANO,2020-01-08 23:05,150661,0VMxiFeuVhG3Hu7NHnge9e
WOS,MELÓN VINO,2020-01-08 23:08,176394,5uHAzGa4d9j35DEbhUwGhi
WOS,LUZ DELITO,2020-01-08 23:11,155867,13VEtVCYfLTVsq5STs3SlW
WOS,NO VA A BAJAR,2020-01-08 23:13,13993,3wNiMUFSp0H7zF7QH4vCPq
WOS,OKUPA,2020-01-08 23:13,143000,25NPeIjHjQGvyp4D52Tji2
Lit Killah,Tan Bien (feat. Agus Padilla),2020-01-08 23:17,204988,43Q1jBoHh3pQkh3Oy7TA1g
Lit Killah,Bufón,2020-01-08 23:21,242500,6ovp1nCwIAOSMotiCF7pjk
Duki,Hitboy,2020-01-08 23:24,179204,624AL3EwsrgGIp6bdwmXgo
Duki,She Don't Give a Fo,2020-01-08 23:27,209531,03a359wbiUsjN9h6yzXvmS
Duki,Hello Cotto,2020-01-08 23:31,217286,422Avi2VjqZKCVzstKmqog
Three Days Grace,World so Cold,2020-01-08 23:32,677,0LPx8WfsRrXCF92YtINFtN
Three Days Grace,Break,2020-01-08 23:35,193106,4urxRqBRiaH0i20OKBsgxc
Three Days Grace,World so Cold,2020-01-08 23:39,243000,0LPx8WfsRrXCF92YtINFtN
Three Days Grace,Lost in You,2020-01-08 23:43,232813,1uiwlmWedlNpzAxDSRGqdK
Three Days Grace,The Good Life,2020-01-08 23:46,173173,55KYlnsC6nYnr3IykbmJwE
Three Days Grace,Last to Know,2020-01-08 23:48,2525,1o4Pf2GIMDCD7ifIM2yI77
Three Days Grace,No More,2020-01-08 23:48,155675,1bPRhOz3nOfEIoLjB1YYT3
Three Days Grace,Someone Who Cares,2020-01-08 23:49,5919,3THZtwFfwGqnJPLdtkbesl
Three Days Grace,Bully,2020-01-08 23:49,4387,3umZYbgTkZEnZCae8HKqZh
Three Days Grace,Without You,2020-01-08 23:49,1591,0hmb7mLw2Y5m5Op1HFK1kr
Three Days Grace,Goin' Down,2020-01-09 00:12,119918,5fMOlPVPDpeOqhSSX4cnfu
Kenny Neal,Early One Morning - Acoustic Version,2020-01-09 04:37,150066,0BwqmbPmRUFnMPpbleuMDp
Sam Myers,Coming From The Old School,2020-01-09 04:42,268053,4kqlHVYwkpLI1FzhVBAVZM
The Jimmy Rogers All Stars,Trouble No More,2020-01-09 04:46,262080,6V7HBMafvWrig07mvkWHLX
Mark May,You're Leaving Baby,2020-01-09 05:09,224660,0ySVybuVzBE5dOSFodgX8d
Tones And I,Dance Monkey,2020-01-09 14:37,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-09 14:41,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-09 14:51,10942,4a95B0X4hYSyblp7UNwSsh
Tones And I,Dance Monkey,2020-01-09 17:33,209438,2XU0oxnq2qxCpomAAuJY8K
Justin Bieber,Yummy,2020-01-09 17:36,210426,5R2FLI5NJc6T3mCNdooKaj
Lobo Estepario,Hablemos,2020-01-09 17:40,238646,4a95B0X4hYSyblp7UNwSsh
Duki,Hitboy,2020-01-09 17:43,179204,624AL3EwsrgGIp6bdwmXgo
4 Elementos,Cypher #1 (Reggae Cypher),2020-01-09 17:47,227959,
Iggy Azalea,Kream (feat. Tyga),2020-01-09 17:50,166626,5mu1uv8RmzDkF8foePK5qa
Duki,She Don't Give a Fo,2020-01-09 17:54,191493,03a359wbiUsjN9h6yzXvmS
Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,2020-01-09 18:19,151565,6g2BiiVQqY5v1S4HIrM54F
Duki,Rockstar,2020-01-10 00:59,77903,3E4ZzO4ySupnYypDPXcc3D
Residente,Pecador,2020-01-10 01:17,147046,4DFq874qg7Pun7xYOAVJqL
Residente,Pecador,2020-01-10 05:42,5830,4DFq874qg7Pun7xYOAVJqL
Patrik Pietschmann,"Hedwig's Theme (From ""Harry Potter"") - Piano Version",2020-01-10 05:48,331450,
Patrik Pietschmann,"Oogway Ascends (From ""Kung Fu Panda"") - Piano Version",2020-01-10 05:51,198120,
Patrik Pietschmann,"The Force Theme (From ""Star Wars"") - Piano Version",2020-01-10 05:54,145824,
Patrik Pietschmann,Heart of Courage - Piano Version,2020-01-10 05:57,199775,2gZ0PQd5J4iCjRrftwL5ov
Patrik Pietschmann,"Into the Unknown (From ""Frozen 2"") - Piano Version",2020-01-10 06:00,187224,
Patrik Pietschmann,"Duel of the Fates (From ""Star Wars"") - Piano Version",2020-01-10 06:05,298392,
Patrik Pietschmann,Schindler's List Main Theme - Piano Version,2020-01-10 06:09,242975,5OQUTOpQ7GqC9jtSPd2fRN
Patrik Pietschmann,"Dragonborn (From ""Skyrim"") - Piano Version",2020-01-10 06:12,191088,
Patrik Pietschmann,"One Day (From ""Pirates of the Caribbean 3"") - Piano Version",2020-01-10 06:16,235488,
Patrik Pietschmann,"This Land (From ""The Lion King"") - Piano Version",2020-01-10 06:20,201960,
Patrik Pietschmann,Davy Jones (From Pirates of the Caribbean 2) - Piano Version,2020-01-10 06:23,186575,02o51002gqdUMH1DNMJH8m
Patrik Pietschmann,Discombobulate (From Sherlock Holmes) - Piano Version,2020-01-10 06:25,147144,0Mjg7TsyUBArnW63hWYa4a
Patrik Pietschmann,"Into the Unknown (From ""Frozen 2"") - Piano Version",2020-01-10 13:57,187224,
Patrik Pietschmann,Discombobulate (From Sherlock Holmes) - Piano Version,2020-01-10 14:00,147144,0Mjg7TsyUBArnW63hWYa4a
Patrik Pietschmann,"Hedwig's Theme (From ""Harry Potter"") - Piano Version",2020-01-10 14:03,180168,
Patrik Pietschmann,"He's a Pirate (From ""Pirates of the Caribbean"") - Piano Version",2020-01-10 14:06,169200,
Patrik Pietschmann,Interstellar Main Theme - Piano Version,2020-01-10 14:10,284615,7xEX406hnVXC7mDfkts2jc
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-01-10 16:13,206053,3C2BKKKa7xrz2uWqIN1Mnh
Ice Cube,It Was A Good Day,2020-01-10 16:17,260000,2qOm7ukLyHUXWyR4ZWLwxA
King Lil G,47 Deep,2020-01-10 16:18,24280,0EJgC9e3Noil3OqDrUNNiM
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-10 16:22,237760,1hSJnfkEqbGF5afz5aqKqi
Patrik Pietschmann,"Into the Unknown (From ""Frozen 2"") - Piano Version",2020-01-10 17:12,147620,
Calle 13,Cabe-c-o,2020-01-10 17:16,214800,2xzD0VXNxvv9oiRwvqElZw
Bad Bunny,Si Estuviésemos Juntos,2020-01-10 17:19,169247,35wvL50xvKpCHEJPxLOLPI
Duki,Goteo,2020-01-10 17:21,164457,1EoEU4HY57qaITp06TkC6B
Maluma,Mala Mía,2020-01-10 17:25,183752,62o8KoI44JfN7aYxgTnPvh
Calle 13,Atrévete-Te-Te,2020-01-10 17:29,239600,1q8NdCAQ9QUjpYiqzdd3mv
Wisin & Yandel,Ahora Es,2020-01-10 17:31,147776,15wPtgg6jsyMLhIkjcSpl4
Bad Bunny,Amorfoda,2020-01-10 17:34,153887,68QcquxCS39cQGTsRrJWIR
Zion & Lennox,La player (Bandolera),2020-01-10 17:35,1602,0VKkyBKCXyR99navhVRqcP
Lit Killah,Tan Bien (feat. Agus Padilla),2020-01-10 17:35,58914,43Q1jBoHh3pQkh3Oy7TA1g
Daddy Yankee,Somos de Calle,2020-01-10 17:39,214786,5tqPtgj3Q2NrwRBUCZ3j7L
Morodo,Yo Me Levanto,2020-01-10 17:40,2440,1fmqHIcOMcPXRGcucEayUK
Duki,Hitboy,2020-01-10 17:43,1997,624AL3EwsrgGIp6bdwmXgo
Cosculluela,Prrrum - Remix,2020-01-10 17:43,255525,45gfjPv3n6Bisve1FRL5aE
Camilo,Tutu,2020-01-10 17:43,7651,1nocRtwyNPVtGcIJqfgdzZ
Calle 13,Se Vale To-To,2020-01-10 17:46,149790,3SXo6PO3z3C0laMLCK9T7h
Calle 13,Se Vale To-To,2020-01-10 17:48,83787,3SXo6PO3z3C0laMLCK9T7h
Bad Bunny,Otra Noche en Miami,2020-01-10 17:52,233128,4vCAzANUWDE24URV6wQ4ra
Nicky Jam,X,2020-01-10 17:55,172854,5YUyW9opqNsMSEzzecZih1
Daddy Yankee,Con Calma,2020-01-10 17:58,193226,5w9c2J52mkdntKOmRLeM2m
Bad Bunny,Callaita,2020-01-10 18:02,250533,2TH65lNHgvLxCKXM3apjxI
Calle 13,Me Vieron Cruzar,2020-01-10 18:06,232666,6CLdnyg83r7ZRjLhiSykyK
DANI,21334 - Red Bull,2020-01-10 18:10,195858,
J Balvin,MOJAITA,2020-01-10 18:13,187333,2RUuz0xAoJdykG9Hwc7JT2
Maluma,HP,2020-01-10 18:17,1620,1LIqNVhaIgxXUt2eVoIQJ3
Duki,Hello Cotto,2020-01-10 18:17,217286,422Avi2VjqZKCVzstKmqog
Pedro Capó,Calma - Remix,2020-01-10 18:17,12194,5iwz1NiezX7WWjnCgY5TH4
Guaynaa,Chicharrón,2020-01-10 18:21,195866,5UVa8Qqb9L1dVxl3jKQ5J1
Luny Tunes,Hay Algo en Ti,2020-01-10 18:24,20695,15PxHZffHMndHQjmzYuGUv
Bad Bunny,MIA (feat. Drake),2020-01-10 18:24,210367,116H0KvKr2Zl4RPuVBruDO
Lit Killah,Bufón,2020-01-10 18:25,1640,6ovp1nCwIAOSMotiCF7pjk
Calle 13,La Fokin Moda,2020-01-10 18:28,206373,6HFRqU7JQf3J4ukXW2NGoA
Acru,ANIMAL,2020-01-10 18:31,170981,06b0Au6pvZiO03eKTCvgWh
Nicki Nicole,Wapo Traketero,2020-01-10 18:37,181000,5ctNuquTVDsfMb9jKzsYu0
Travis Thompson,Need You,2020-01-10 18:40,211680,1LKN8wTnVvbvcEvPaAGXuI
Molotov,Frijolero,2020-01-10 18:44,210133,5YyetAy34sgROhslaW3BZc
Residente,Mis Disculpas,2020-01-11 00:09,9651,6g9pbZC0f40ZmHgq8xsAn6
Residente,La Cátedra,2020-01-11 00:20,88187,5iZxLtBUcoQPXSO2iDERp1
Vico C,Desahogo,2020-01-11 00:40,245333,2sG0DhUyomwiWk5gcMUV7Z
Calle 13,Cabe-c-o,2020-01-11 00:44,214800,2xzD0VXNxvv9oiRwvqElZw
Calle 13,Se Vale To-To,2020-01-11 00:52,207596,3SXo6PO3z3C0laMLCK9T7h
Calle 13,La Fokin Moda,2020-01-11 01:08,185720,6HFRqU7JQf3J4ukXW2NGoA
Bad Bunny,Estamos Bien,2020-01-11 03:50,155821,2OWVCFTolecLiGZPquvWvT
Ice Cube,Don't Bring Me No Bag,2020-01-11 03:53,7080,1Esanmv7bzjgOkpeC5bvyP
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-01-11 03:53,206053,3C2BKKKa7xrz2uWqIN1Mnh
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-11 03:57,237760,1hSJnfkEqbGF5afz5aqKqi
Cypress Hill,Tequila Sunrise (feat. Barron Ricks),2020-01-11 03:59,99330,2gABnPYOMsyxThmsOQ4uWK
WOS,OKUPA,2020-01-11 04:01,143000,25NPeIjHjQGvyp4D52Tji2
John C,C90 (Remix),2020-01-11 04:02,12690,2b6i9zx3ULzKrNWmyP0ePD
RepliK,Daymares,2020-01-11 04:06,267586,5iwcHaPGuWBBCjKjKmYDi6
Robot95,By My Own,2020-01-11 04:10,218741,3OyQhuxr8fFaTnh5sHURci
Lil Supa,Valórate,2020-01-11 04:14,237035,3Cvj23hegZs1XDlfPWbJdp
Proof,Minotauro,2020-01-11 04:14,20562,3EaQ8vn5i8TUyE5jmSAn2U
Ice Cube,Arrest The President,2020-01-11 04:18,233720,3Oj5f6XETShvp2xknJyGMf
Ice Cube,One For The Money,2020-01-11 04:20,141053,36TLULPgT9cQ2Cu0UCBh8Y
N.W.A.,Alwayz Into Somethin',2020-01-11 04:25,264960,6phmKeRhJUsiSBJgMkgjg8
"Royce Da 5'9""",Caterpillar (feat. Eminem & King Green),2020-01-11 04:29,283076,6LZe8JfVaqcpq8yjkHtWQe
Hopsin,Hell's Carol,2020-01-11 04:32,164405,0eXeqGXAnF028500sPYvbY
