artist_name,track_name,end_time,ms_played,track_id,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key,loudness_adj,date,mins_played,liked
Duki,Hitboy,2020-01-02 23:36,158940,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-02,2.65,True
Duki,Hitboy,2020-01-02 23:52,3812,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-02,0.06,False
Lit Killah,Tan Bien (feat. Agus Padilla),2020-01-02 23:56,204988,43Q1jBoHh3pQkh3Oy7TA1g,43Q1jBoHh3pQkh3Oy7TA1g,0.761,0.05,105.005,0.0343,0.108,5.05e-05,0.784,204989,-4.253,0.385,0,10,0.884573665346161,2020-01-02,3.42,True
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-01-02 23:57,54530,7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,229573,-2.665,0.272,0,1,0.9220194302961705,2020-01-02,0.91,False
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2020-01-02 23:57,1230,7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,229573,-2.665,0.272,0,1,0.9220194302961705,2020-01-02,0.02,False
Lit Killah,Bufón,2020-01-02 23:57,1270,6ovp1nCwIAOSMotiCF7pjk,6ovp1nCwIAOSMotiCF7pjk,0.637,0.366,130.071,0.0977,0.165,0.0,0.851,242500,-5.534,0.526,1,5,0.8543671005470665,2020-01-02,0.02,False
Duki,Hitboy,2020-01-03 00:00,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-03,2.99,True
Duki,She Don't Give a Fo,2020-01-03 00:03,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-03,3.49,True
Duki,Hello Cotto,2020-01-03 00:09,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-03,3.62,True
El Ezequiel,Tres Gallitos,2020-01-03 00:13,195898,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-03,3.26,True
Lobo Estepario,Hablemos,2020-01-03 05:50,465413,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-03,7.76,True
Lobo Estepario,Hablemos,2020-01-03 15:14,229536,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-03,3.83,True
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-03 15:18,237760,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-01-03,3.96,True
Duki,Hitboy,2020-01-03 15:21,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-03,2.99,True
El Ezequiel,Tres Gallitos,2020-01-03 15:28,226095,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-03,3.77,True
Duki,Hitboy,2020-01-03 18:34,1560,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-03,0.03,False
Duki,Hitboy,2020-01-03 18:37,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-03,2.99,True
Duki,She Don't Give a Fo,2020-01-03 18:40,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-03,3.49,True
Duki,Hello Cotto,2020-01-03 18:44,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-03,3.62,True
El Ezequiel,Tres Gallitos,2020-01-03 18:47,200945,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-03,3.35,True
Molotov,Frijolero,2020-01-03 20:31,208353,5YyetAy34sgROhslaW3BZc,5YyetAy34sgROhslaW3BZc,0.653,0.0609,95.009,0.0361,0.107,0.0,0.774,210133,-4.304,0.845,1,2,0.8833710620637615,2020-01-03,3.47,True
Lobo Estepario,Hablemos,2020-01-03 20:44,1020,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-03,0.02,False
Lobo Estepario,Hablemos,2020-01-03 20:54,240481,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-03,4.01,True
Residente,Pecador,2020-01-03 20:59,144738,4DFq874qg7Pun7xYOAVJqL,4DFq874qg7Pun7xYOAVJqL,0.872,0.0929,119.633,0.323,0.486,0.0,0.598,294627,-5.477,0.465,0,4,0.8557111865685719,2020-01-03,2.41,False
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-03 21:11,84060,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-01-03,1.4,False
Duki,Hitboy,2020-01-03 21:18,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-03,2.99,True
Duki,She Don't Give a Fo,2020-01-03 21:22,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-03,3.49,True
Duki,Hello Cotto,2020-01-03 21:26,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-03,3.62,True
El Ezequiel,Tres Gallitos,2020-01-03 21:30,200945,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-03,3.35,True
Los Pericos,Runaway,2020-01-03 21:37,233267,0ZLakHzHWqUIlkeDa4i8aC,0ZLakHzHWqUIlkeDa4i8aC,0.731,0.624,150.151,0.0368,0.0438,1.26e-05,0.676,233268,-5.253,0.812,1,9,0.8609932088285228,2020-01-03,3.89,True
Iggy Azalea,Kream (feat. Tyga),2020-01-03 21:40,166626,5mu1uv8RmzDkF8foePK5qa,5mu1uv8RmzDkF8foePK5qa,0.425,0.108,174.028,0.137,0.0335,4.36e-06,0.785,166627,-6.665,0.192,1,10,0.8276976042256178,2020-01-03,2.78,True
Duki,She Don't Give a Fo,2020-01-03 21:57,188961,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-03,3.15,True
Duki,Hitboy,2020-01-04 03:22,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-04,2.99,True
El Ezequiel,Tres Gallitos,2020-01-04 03:26,200945,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-04,3.35,True
Los Pericos,Runaway,2020-01-04 03:33,233267,0ZLakHzHWqUIlkeDa4i8aC,0ZLakHzHWqUIlkeDa4i8aC,0.731,0.624,150.151,0.0368,0.0438,1.26e-05,0.676,233268,-5.253,0.812,1,9,0.8609932088285228,2020-01-04,3.89,True
Iggy Azalea,Kream (feat. Tyga),2020-01-04 03:36,166626,5mu1uv8RmzDkF8foePK5qa,5mu1uv8RmzDkF8foePK5qa,0.425,0.108,174.028,0.137,0.0335,4.36e-06,0.785,166627,-6.665,0.192,1,10,0.8276976042256178,2020-01-04,2.78,True
Duki,She Don't Give a Fo,2020-01-04 03:40,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-04,3.49,True
Molotov,Frijolero,2020-01-04 03:43,210133,5YyetAy34sgROhslaW3BZc,5YyetAy34sgROhslaW3BZc,0.653,0.0609,95.009,0.0361,0.107,0.0,0.774,210133,-4.304,0.845,1,2,0.8833710620637615,2020-01-04,3.5,True
Duki,Hello Cotto,2020-01-04 03:47,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-04,3.62,True
Akapellah,Ímpetu,2020-01-04 04:34,83925,0r8pwDCv77bCJ2edzbIyJR,0r8pwDCv77bCJ2edzbIyJR,0.667,0.0933,92.308,0.288,0.275,0.0,0.473,185587,-6.756,0.107,1,2,0.8255517826825126,2020-01-04,1.4,False
Molotov,Frijolero,2020-01-04 04:37,210133,5YyetAy34sgROhslaW3BZc,5YyetAy34sgROhslaW3BZc,0.653,0.0609,95.009,0.0361,0.107,0.0,0.774,210133,-4.304,0.845,1,2,0.8833710620637615,2020-01-04,3.5,True
Duki,Hello Cotto,2020-01-04 04:41,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-04,3.62,True
Akapellah,Ímpetu,2020-01-04 04:44,185306,0r8pwDCv77bCJ2edzbIyJR,0r8pwDCv77bCJ2edzbIyJR,0.667,0.0933,92.308,0.288,0.275,0.0,0.473,185587,-6.756,0.107,1,2,0.8255517826825126,2020-01-04,3.09,True
Lil Supa,'99,2020-01-04 04:45,36193,709mETGcDrctQgqJKLwCWm,709mETGcDrctQgqJKLwCWm,0.84,0.35,179.97,0.374,0.111,0.0,0.563,181333,-4.716,0.783,1,1,0.8736559139784945,2020-01-04,0.6,False
Lobo Estepario,Hablemos,2020-01-04 06:30,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,4.09,True
Lobo Estepario,Hablemos,2020-01-04 06:37,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,4.09,True
Lobo Estepario,Hablemos,2020-01-04 15:44,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,4.09,True
Duki,Hitboy,2020-01-04 15:47,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-04,2.99,True
El Ezequiel,Tres Gallitos,2020-01-04 15:50,200945,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-04,3.35,True
Los Pericos,Runaway,2020-01-04 15:58,233267,0ZLakHzHWqUIlkeDa4i8aC,0ZLakHzHWqUIlkeDa4i8aC,0.731,0.624,150.151,0.0368,0.0438,1.26e-05,0.676,233268,-5.253,0.812,1,9,0.8609932088285228,2020-01-04,3.89,True
Iggy Azalea,Kream (feat. Tyga),2020-01-04 16:22,155382,5mu1uv8RmzDkF8foePK5qa,5mu1uv8RmzDkF8foePK5qa,0.425,0.108,174.028,0.137,0.0335,4.36e-06,0.785,166627,-6.665,0.192,1,10,0.8276976042256178,2020-01-04,2.59,False
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-04 18:12,75900,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-01-04,1.26,False
Lobo Estepario,Hablemos,2020-01-04 18:16,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,4.09,True
Lobo Estepario,Hablemos,2020-01-04 18:29,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,4.09,True
Molotov,Frijolero,2020-01-04 18:33,210133,5YyetAy34sgROhslaW3BZc,5YyetAy34sgROhslaW3BZc,0.653,0.0609,95.009,0.0361,0.107,0.0,0.774,210133,-4.304,0.845,1,2,0.8833710620637615,2020-01-04,3.5,True
Duki,She Don't Give a Fo,2020-01-04 18:36,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-04,3.49,True
Duki,Hello Cotto,2020-01-04 18:40,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-04,3.62,True
El Ezequiel,Tres Gallitos,2020-01-04 18:43,167962,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-04,2.8,True
Duki,Hitboy,2020-01-04 18:48,6495,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-04,0.11,False
Three Days Grace,The End Is Not the Answer,2020-01-04 18:49,236588,4OdHYN8JT2t1jn5bH8lQWg,4OdHYN8JT2t1jn5bH8lQWg,0.791,0.0628,106.981,0.0319,0.000838,0.0,0.536,172600,-4.612,0.684,0,1,0.8761082814563289,2020-01-04,3.94,True
Three Days Grace,I Hate Everything About You,2020-01-04 20:06,231480,6rUp7v3l8yC4TKxAAR5Bmx,6rUp7v3l8yC4TKxAAR5Bmx,0.83,0.139,89.342,0.0421,0.00461,0.0,0.498,231480,-5.157,0.453,0,6,0.863256932654216,2020-01-04,3.86,True
Three Days Grace,Animal I Have Become,2020-01-04 20:10,231400,56sk7jBpZV0CD31G9hEU3b,56sk7jBpZV0CD31G9hEU3b,0.853,0.126,122.023,0.0339,0.000684,0.0,0.553,231400,-3.668,0.506,1,8,0.8983682324089793,2020-01-04,3.86,True
Three Days Grace,Riot,2020-01-04 20:13,207586,1Q2fYlSdwuutWj3QplhY9q,1Q2fYlSdwuutWj3QplhY9q,0.948,0.105,196.578,0.147,0.0104,0.0,0.185,207587,-3.892,0.316,1,8,0.8930862101490283,2020-01-04,3.46,True
Three Days Grace,Never Too Late,2020-01-04 20:17,209333,3HE50TVRquwXe9yv2HFoNL,3HE50TVRquwXe9yv2HFoNL,0.778,0.163,149.864,0.0371,0.00838,0.0,0.433,209333,-4.68,0.217,0,2,0.8745048104131296,2020-01-04,3.49,True
Three Days Grace,Pain,2020-01-04 20:20,202973,6OMO6WdRhSfjMPAiPT94wH,6OMO6WdRhSfjMPAiPT94wH,0.95,0.0377,178.018,0.0641,0.00021,0.0,0.376,179160,-4.067,0.438,1,9,0.8889596302584417,2020-01-04,3.38,True
Three Days Grace,The Mountain,2020-01-04 20:23,198360,5Z6UMh8TMzxXslMc3bRXy1,5Z6UMh8TMzxXslMc3bRXy1,0.932,0.123,92.497,0.052,0.000572,4.75e-06,0.492,198360,-4.689,0.33,1,10,0.8742925863044708,2020-01-04,3.31,True
Three Days Grace,Right Left Wrong,2020-01-04 20:27,236693,2pAUx2a1F5JCaVgytQm8fI,2pAUx2a1F5JCaVgytQm8fI,0.833,0.111,135.431,0.054,0.0036,1.33e-06,0.489,236693,-5.348,0.307,1,9,0.8587530654593473,2020-01-04,3.94,True
Three Days Grace,I Am An Outsider,2020-01-04 20:44,33893,3UeTr9z3nVsPVg58IKGHcT,3UeTr9z3nVsPVg58IKGHcT,0.902,0.347,171.997,0.0517,0.00125,0.0,0.436,162120,-4.861,0.53,0,0,0.8702367477834371,2020-01-04,0.56,False
Lobo Estepario,Hablemos,2020-01-04 20:48,227472,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,3.79,True
Three Days Grace,The End Is Not the Answer,2020-01-04 20:51,172600,4OdHYN8JT2t1jn5bH8lQWg,4OdHYN8JT2t1jn5bH8lQWg,0.791,0.0628,106.981,0.0319,0.000838,0.0,0.536,172600,-4.612,0.684,0,1,0.8761082814563289,2020-01-04,2.88,True
Three Days Grace,The Real You,2020-01-04 20:55,235573,54C4TfHY00UYEnhMaYgfqZ,54C4TfHY00UYEnhMaYgfqZ,0.552,0.266,168.124,0.0347,0.317,0.000112,0.443,235573,-6.838,0.265,0,7,0.8236181852480663,2020-01-04,3.93,True
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-04 20:59,237760,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-01-04,3.96,True
Santaflow,Las Cartas Sobre la Mesa,2020-01-04 21:22,116300,3NmOEBbvcQKb0JeYOFH48O,3NmOEBbvcQKb0JeYOFH48O,0.863,0.472,169.978,0.255,0.0133,0.0,0.695,705004,-4.965,0.787,1,7,0.8677843803056028,2020-01-04,1.94,False
Lobo Estepario,Hablemos,2020-01-04 22:11,236173,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-04,3.94,True
Three Days Grace,The Real You,2020-01-04 22:14,200395,54C4TfHY00UYEnhMaYgfqZ,54C4TfHY00UYEnhMaYgfqZ,0.552,0.266,168.124,0.0347,0.317,0.000112,0.443,235573,-6.838,0.265,0,7,0.8236181852480663,2020-01-04,3.34,True
Three Days Grace,The Real You,2020-01-04 22:17,22753,54C4TfHY00UYEnhMaYgfqZ,54C4TfHY00UYEnhMaYgfqZ,0.552,0.266,168.124,0.0347,0.317,0.000112,0.443,235573,-6.838,0.265,0,7,0.8236181852480663,2020-01-04,0.38,False
Three Days Grace,The End Is Not the Answer,2020-01-04 22:17,172600,4OdHYN8JT2t1jn5bH8lQWg,4OdHYN8JT2t1jn5bH8lQWg,0.791,0.0628,106.981,0.0319,0.000838,0.0,0.536,172600,-4.612,0.684,0,1,0.8761082814563289,2020-01-04,2.88,True
Cypress Hill,Siempre Peligroso (feat. Fermin IV Caballero),2020-01-04 22:21,237760,1hSJnfkEqbGF5afz5aqKqi,1hSJnfkEqbGF5afz5aqKqi,0.615,0.0578,92.089,0.377,0.0289,3.1e-05,0.901,237760,-9.837,0.674,0,1,0.7529003961516695,2020-01-04,3.96,True
Los Pericos,Runaway,2020-01-04 22:29,152215,0ZLakHzHWqUIlkeDa4i8aC,0ZLakHzHWqUIlkeDa4i8aC,0.731,0.624,150.151,0.0368,0.0438,1.26e-05,0.676,233268,-5.253,0.812,1,9,0.8609932088285228,2020-01-04,2.54,False
Duki,Hitboy,2020-01-05 02:28,2000,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-05,0.03,False
Lobo Estepario,Hablemos,2020-01-05 02:32,245454,4a95B0X4hYSyblp7UNwSsh,4a95B0X4hYSyblp7UNwSsh,0.641,0.111,176.015,0.304,0.0391,3.3e-05,0.551,245455,-9.981,0.129,0,6,0.7495048104131294,2020-01-05,4.09,True
Duki,Hitboy,2020-01-05 02:35,179204,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-01-05,2.99,True
El Ezequiel,Tres Gallitos,2020-01-05 02:38,200945,3FWAZnfVEWlUBB4YyZ0lEK,3FWAZnfVEWlUBB4YyZ0lEK,0.542,0.155,85.15,0.0354,0.699,0.0,0.592,200945,-3.72,0.856,1,3,0.8971420486700622,2020-01-05,3.35,True
Los Pericos,Runaway,2020-01-05 02:45,175176,0ZLakHzHWqUIlkeDa4i8aC,0ZLakHzHWqUIlkeDa4i8aC,0.731,0.624,150.151,0.0368,0.0438,1.26e-05,0.676,233268,-5.253,0.812,1,9,0.8609932088285228,2020-01-05,2.92,True
Tones And I,Dance Monkey,2020-01-05 02:48,209438,2XU0oxnq2qxCpomAAuJY8K,2XU0oxnq2qxCpomAAuJY8K,0.588,0.149,98.027,0.0924,0.692,0.000104,0.824,209438,-6.4,0.513,0,6,0.8339464252027919,2020-01-05,3.49,True
Justin Bieber,Yummy,2020-01-05 02:52,210426,5R2FLI5NJc6T3mCNdooKaj,5R2FLI5NJc6T3mCNdooKaj,0.506,0.118,145.843,0.0964,0.345,0.0,0.677,208520,-6.652,0.497,0,9,0.828004150160347,2020-01-05,3.51,True
Arizona Zervas,ROXANNE,2020-01-05 02:53,59555,696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,0.601,0.46,116.735,0.148,0.0522,0.0,0.621,163636,-5.616,0.457,0,6,0.8524335031126202,2020-01-05,0.99,False
Iggy Azalea,Kream (feat. Tyga),2020-01-05 03:02,166626,5mu1uv8RmzDkF8foePK5qa,5mu1uv8RmzDkF8foePK5qa,0.425,0.108,174.028,0.137,0.0335,4.36e-06,0.785,166627,-6.665,0.192,1,10,0.8276976042256178,2020-01-05,2.78,True
Duki,She Don't Give a Fo,2020-01-05 03:05,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-01-05,3.49,True
Molotov,Frijolero,2020-01-05 03:09,210133,5YyetAy34sgROhslaW3BZc,5YyetAy34sgROhslaW3BZc,0.653,0.0609,95.009,0.0361,0.107,0.0,0.774,210133,-4.304,0.845,1,2,0.8833710620637615,2020-01-05,3.5,True
Duki,Hello Cotto,2020-01-05 03:13,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-01-05,3.62,True
Akapellah,Ímpetu,2020-01-05 03:16,185306,0r8pwDCv77bCJ2edzbIyJR,0r8pwDCv77bCJ2edzbIyJR,0.667,0.0933,92.308,0.288,0.275,0.0,0.473,185587,-6.756,0.107,1,2,0.8255517826825126,2020-01-05,3.09,True
Lil Supa,'99,2020-01-05 03:19,181333,709mETGcDrctQgqJKLwCWm,709mETGcDrctQgqJKLwCWm,0.84,0.35,179.97,0.374,0.111,0.0,0.563,181333,-4.716,0.783,1,1,0.8736559139784945,2020-01-05,3.02,True
Lil Supa,Valórate,2020-01-05 03:23,237035,3Cvj23hegZs1XDlfPWbJdp,3Cvj23hegZs1XDlfPWbJdp,0.704,0.229,80.621,0.29,0.772,0.0176,0.4,237035,-8.696,0.482,0,8,0.7798056970382946,2020-01-05,3.95,True
Lil Supa,Mista Uanteik,2020-01-05 04:13,260649,5ZAVPUsb3KumdvhQrFetiY,5ZAVPUsb3KumdvhQrFetiY,0.745,0.213,92.167,0.214,0.291,0.0,0.646,260650,-6.768,0.511,0,4,0.825268817204301,2020-01-05,4.34,True
Lil Supa,光 Luz,2020-01-05 04:18,284000,5aF2hoUHaU9GainPXIZDMV,5aF2hoUHaU9GainPXIZDMV,0.934,0.122,149.68,0.237,0.0893,0.019,0.461,284000,-4.947,0.636,0,8,0.86820882852292,2020-01-05,4.73,True
La Bomba de Tiempo,Bolivia,2020-01-05 04:22,240799,2MuDW3QK1SAk35OnTnDLLp,2MuDW3QK1SAk35OnTnDLLp,0.598,0.591,100.014,0.0648,0.44,0.0274,0.737,240799,-9.817,0.766,0,9,0.7533720052820222,2020-01-05,4.01,True
Guaynaa,Chicharrón,2020-01-05 04:25,195866,5UVa8Qqb9L1dVxl3jKQ5J1,5UVa8Qqb9L1dVxl3jKQ5J1,0.789,0.498,76.182,0.454,0.445,9.06e-05,0.734,195867,-4.305,0.811,0,10,0.8833474816072439,2020-01-05,3.26,True
Post Malone,Circles,2020-01-05 05:25,125991,21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,0.762,0.0863,120.042,0.0395,0.192,0.00244,0.695,215280,-3.497,0.553,1,0,0.9024004904734955,2020-01-05,2.1,False
